imei,count
"""867300039944588""",1
"""867305039271528""",1
"""867308031958639""",1
"""867316049675459""",1
"""867349040894399""",1
"""867349043615015""",1
"""867359041804610""",1
"""867359042271355""",1
"""867362041389012""",1
"""867362045059868""",1
"""867365039095509""",1
"""867367031572154""",1
"""867367038962192""",2
"""867368035100661""",1
"""867375043102415""",1
"""867375043639796""",1
"""867391034797428""",1
"""867392030248226""",1
"""867392030562188""",1
"""867392034440761""",1
"""867407032753948""",1
"""867420032372312""",1
"""867439035818378""",1
"""867442035858352""",2
"""867465034090412""",1
"""867471039014811""",1
"""867471039918458""",1
"""867472035332975""",1
"""867472038002096""",1
"""867473037107589""",1
"""867473038354438""",1
"""867476038480871""",1
"""867476038826115""",1
"""867477030351938""",1
"""867477037953314""",1
"""867477038626117""",1
"""867478033158312""",1
"""867478033631953""",1
"""867478033901398""",1
"""867478035906866""",1
"""867478038479598""",1
"""867498032249797""",1
"""867498038439079""",1
"""867499030855239""",1
"""867499035340591""",1
"""867499036401459""",1
"""867499036624357""",1
"""86751703679573""",1
"""867519030832217""",1
"""867519033940215""",1
"""867520045888970""",1
"""867520047850598""",1
"""867523017146856""",1
"""867526031408970""",1
"""867527034063580""",1
"""867535034500329""",1
"""867536031064236""",1
"""867536032107786""",1
"""867536032249075""",1
"""867537036289273""",1
"""867540033303923""",1
"""867540034247145""",1
"""867540035071247""",1
"""867540035364436""",1
"""867540037972046""",1
"""867541032916707""",1
"""867547033989205""",1
"""867548041453192""",2
"""867550035855234""",1
"""867550038007890""",1
"""867551036142283""",1
"""867551037057969""",1
"""867556036234337""",1
"""867557031122139""",1
"""867557032360910""",1
"""867564030288713""",1
"""867600030346265""",1
"""867614041206434""",1
"""867620022184102""",1
"""867620025632529""",1
"""867620028046792""",1
"""867635033252557""",1
"""867635035156061""",1
"""867635039244574""",1
"""867665041363336""",1
"""867665045349190""",1
"""867665045478783""",1
"""867665046310829""",1
"""867666031453418""",1
"""867667037390133""",1
"""867667039600463""",1
"""867674036699779""",1
"""867676038749916""",1
"""867677030224171""",1
"""867677032005958""",1
"""867677032843259""",1
"""867677038424419""",1
"""867685037244340""",1
"""867698036949868""",1
"""867701036493257""",1
"""867701039083154""",1
"""867701039429134""",1
"""867707020568442""",1
"""867707022576336""",1
"""867710036997647""",1
"""867752024617324""",1
"""867769032695894""",1
"""867771035557279""",1
"""867772031793595""",1
"""867772035265491""",1
"""867778039221653""",1
"""867779031088629""",1
"""867779034435082""",1
"""867779038262383""",1
"""867779038966082""",1
"""867788042240418""",1
"""867788049022389""",1
"""867789028574366""",1
"""867800020609199""",1
"""867821033123069""",1
"""867821034993031""",1
"""867821037798353""",1
"""867821037991974""",1
"""867830026378259""",1
"""867855027963825""",1
"""867881030458108""",1
"""867898030571995""",1
"""867899021595779""",1
"""867899024877422""",1
"""867899029707681""",1
"""867899030146523""",1
"""867899031413237""",1
"""867910023750187""",1
"""867910031869839""",1
"""867918024462660""",1
"""867918026571641""",1
"""867918028972805""",1
"""867926030829780""",1
"""867926031463712""",1
"""867927032472181""",1
"""867927035518741""",1
"""867927036616213""",1
"""867928044114316""",1
"""867928047684752""",1
"""867928048627933""",1
"""867950046439996""",1
"""86795103175814""",1
"""867951036872436""",1
"""86795503329043""",1
"""867960030369067""",1
"""867960036372602""",1
"""867993024550798""",1
"""868014033961907""",1
"""868030024317099""",1
"""868030033697689""",1
"""868034030908305""",2
"""868035034004942""",1
"""868035036162169""",1
"""868035039118168""",1
"""868038030614730""",1
"""868039030364912""",1
"""868046038723098""",1
"""868047038468635""",1
"""868049032871855""",1
"""868049035146057""",1
"""868052034362055""",1
"""868052036932012""",1
"""868055033135174""",1
"""868058037417853""",1
"""868062021610010""",1
"""868063032217035""",1
"""868064038459258""",1
"""868082031125676""",1
"""868082034153410""",1
"""868090020455616""",1
"""868122034641319""",1
"""868129030668410""",1
"""868133031075930""",1
"""868144033099851""",1
"""868144036817630""",1
"""868146031349295""",1
"""868146036576132""",1
"""868146038104396""",1
"""868148069146478""",1
"""868217031086698""",2
"""868217031553614""",1
"""868217034424318""",1
"""868227038382115""",1
"""868228033689942""",1
"""868231034663445""",1
"""868235000100787""",1
"""868239023195188""",1
"""868239024104726""",1
"""868241034368739""",1
"""868245033761141""",1
"""868286031008572""",1
"""868290034793859""",1
"""868299034631118""",1
"""868299037686150""",1
"""868320044647330""",1
"""868349029665421""",1
"""868360037556411""",1
"""868361032662592""",1
"""868361035677050""",1
"""868362033217279""",1
"""868362034275334""",1
"""868364031241459""",1
"""868375030294778""",1
"""868375030517475""",1
"""868375031179374""",1
"""868375036643192""",1
"""868375038950181""",1
"""868381038178195""",1
"""868382032280433""",1
"""868382038206655""",1
"""868382039273381""",1
"""868392030784252""",1
"""868392032020705""",1
"""868394032984179""",1
"""868394038725634""",1
"""868394039737471""",1
"""868403039454878""",1
"""868404020169194""",1
"""868404023154854""",1
"""868404039634337""",1
"""868407034294775""",1
"""868407039813496""",1
"""868415032653249""",1
"""868427033488624""",1
"""868427034857918""",1
"""868427039261777""",1
"""868452032690236""",1
"""868452037586876""",1
"""868452038865337""",1
"""868453035678111""",1
"""868453039678398""",1
"""868454030237473""",1
"""868454033529835""",1
"""868454036747632""",1
"""868454038927851""",1
"""868464039061121""",1
"""868464041209981""",1
"""868479024646595""",1
"""868490049518230""",1
"""868496034952995""",1
"""868496036342260""",1
"""868510031206682""",1
"""868510037230108""",1
"""868510037982930""",1
"""868512033335451""",1
"""868512038279571""",1
"""868518037778455""",1
"""868520032683888""",1
"""868548032764291""",1
"""868548035721900""",1
"""868548037003125""",1
"""868550035529374""",2
"""868550038239062""",1
"""868551030127784""",1
"""868551032089487""",1
"""868551036731670""",1
"""868551038505247""",1
"""868577030461824""",1
"""868577035478518""",1
"""868600035848777""",1
"""868600037307020""",1
"""868612023549705""",1
"""868615024409522""",1
"""868619030269698""",1
"""868632032945793""",1
"""868632033998080""",1
"""868632035117713""",1
"""868633033634816""",1
"""868648031118315""",1
"""868648032125525""",1
"""868648037224711""",1
"""868648037458582""",1
"""868648039511099""",1
"""868663033734977""",1
"""868722033740291""",1
"""868738030957258""",1
"""868740036903146""",1
"""868740038666410""",1
"""868741031247570""",1
"""868741034317537""",1
"""868741039648613""",1
"""868752026626504""",1
"""868753026834072""",1
"""868765030753882""",1
"""868765039302624""",1
"""868787038450667""",1
"""868793034671157""",1
"""868794031782534""",1
"""868794032982232""",1
"""868802048794465""",1
"""868802049168693""",1
"""868808026354727""",1
"""868823031236298""",1
"""868823031340090""",1
"""86882303138559""",1
"""868826025365643""",1
"""868843041511142""",1
"""868853026103047""",1
"""868859042125559""",1
"""868859042394775""",1
"""868859044231892""",1
"""868859049407174""",1
"""868860030727091""",1
"""868860037061478""",1
"""868889040994359""",1
"""868889049913814""",1
"""868894030502691""",1
"""868897038009338""",1
"""868902031078692""",1
"""868903030361212""",1
"""868903039527557""",1
"""868904035897671""",1
"""868916035927696""",1
"""868918036897050""",1
"""868918038327379""",1
"""868920030126858""",1
"""868938038306710""",1
"""868947033880157""",1
"""868971030257094""",1
"""868973040899535""",1
"""868973042559277""",1
"""868973046188800""",1
"""868973047705743""",1
"""868973049911281""",1
"""868981034184012""",1
"""868990042953482""",1
"""868990043395907""",1
"""868990043720393""",1
"""868990044130527""",1
"""868990048872371""",1
"""868990049908539""",1
"""869011026807286""",1
"""869014033013575""",1
"""869014034260050""",1
"""869014036700632""",1
"""869016021299181""",1
"""869019032544017""",1
"""869043026364547""",1
"""869066035860213""",1
"""869067036081932""",1
"""869071030461819""",1
"""869071030785191""",1
"""869071034285495""",1
"""869071035513374""",1
"""869071036256759""",1
"""869082036061768""",1
"""869095034194829""",1
"""869095037735057""",1
"""869095038527321""",1
"""86909603621085""",1
"""869096036523023""",1
"""869111043014393""",1
"""869111047484253""",1
"""869115034710232""",1
"""869146023788368""",1
"""869150032418330""",1
"""869150032543111""",1
"""869150039348050""",1
"""869154025124020""",1
"""869156036296531""",1
"""869156045518776""",1
"""869157022970055""",1
"""869157024995787""",1
"""869158026735072""",1
"""869161025298985""",1
"""869161027523497""",1
"""869166031503534""",1
"""869166033370593""",1
"""869166034192772""",1
"""869166037034070""",1
"""869166037923611""",1
"""869171030153919""",1
"""869171030410111""",1
"""869171032352287""",1
"""869171035323095""",1
"""869172030772146""",1
"""869172031396051""",1
"""869200030989293""",1
"""869200031236512""",1
"""869231027397083""",1
"""869232032384652""",1
"""869232039725956""",1
"""869233030107558""",1
"""869233033515252""",1
"""869233034692233""",1
"""869233038853997""",1
"""869234034071436""",1
"""869234035200018""",1
"""869234035882534""",1
"""869234039042473""",1
"""869236040176372""",1
"""869245035991786""",1
"""869247034392628""",1
"""869259038624112""",1
"""869285033354900""",1
"""869285036680327""",1
"""869309031309052""",1
"""869315027045758""",2
"""869315035075557""",1
"""869334027733156""",1
"""869346030516626""",1
"""869352030171990""",1
"""869368030003892""",1
"""869377032920730""",1
"""869379033479922""",1
"""869381035196280""",1
"""869381036471161""",1
"""869381039107507""",1
"""869384036846317""",1
"""869386049193512""",1
"""869395024969309""",1
"""869402031614199""",1
"""869402038998330""",1
"""869410022014188""",1
"""869410027219378""",1
"""869410029362044""",1
"""869412038369333""",1
"""869412039111239""",1
"""869435033992999""",1
"""869435034316768""",1
"""869437022220366""",1
"""869454031591422""",1
"""869454032938093""",1
"""869454037379202""",1
"""869455031516962""",1
"""869455039126095""",1
"""869456032635330""",1
"""869456033859434""",1
"""869456034573836""",1
"""869459043378759""",1
"""869464032808758""",1
"""869464035293693""",1
"""869464038026421""",1
"""869477020401048""",2
"""869479035761077""",1
"""869494036491418""",1
"""869494036565393""",1
"""869495031075783""",1
"""869495036183038""",1
"""869495037213008""",1
"""869496038697371""",1
"""869496039520457""",1
"""869496039685854""",1
"""869497030712176""",1
"""869497034565133""",2
"""869497039540933""",1
"""869498031061019""",1
"""869498032423176""",1
"""869498033566676""",1
"""869498039691395""",1
"""869498039703331""",1
"""869499030820397""",1
"""869504037748085""",1
"""869513037566363""",1
"""869515032021138""",1
"""869515039914277""",1
"""869541022864931""",1
"""869541023614293""",1
"""869541026335599""",1
"""869545020979211""",1
"""869552023723513""",1
"""869552028768273""",1
"""869573034558318""",1
"""869598024790035""",1
"""869614032987859""",1
"""869615044328651""",1
"""869615047299537""",1
"""869618020683800""",1
"""869620032758083""",1
"""869622031140339""",1
"""869622031235154""",1
"""869622032929078""",1
"""869622034078890""",1
"""869677032109287""",1
"""869677032287885""",1
"""869677032343761""",1
"""869698030732250""",1
"""869698034825696""",1
"""869698039254777""",1
"""869700036767635""",1
"""869701030588225""",1
"""869704034467594""",1
"""869705032263893""",1
"""869705033411657""",1
"""869705033624572""",1
"""869705039771013""",1
"""869706030358230""",1
"""869707034866657""",1
"""869709022623918""",1
"""869709024479467""",1
"""869713031770074""",1
"""869713039420656""",1
"""869714038064891""",1
"""869718021197998""",1
"""869718026319670""",1
"""869718027888301""",1
"""869718028768692""",1
"""869718038621238""",1
"""869739048992344""",1
"""869741035011559""",1
"""869741039969042""",1
"""869741046826490""",1
"""869741047358592""",1
"""869741048721988""",1
"""869751034739613""",1
"""869751036972790""",1
"""869753031750775""",1
"""869753038714311""",1
"""869754031405196""",1
"""869754031514898""",1
"""869756034065091""",1
"""869756039915431""",1
"""869759032071418""",1
"""869765025433630""",1
"""869774037770203""",1
"""869782023585196""",1
"""869782027166431""",1
"""869801031243307""",1
"""869809035519317""",1
"""869813044704191""",1
"""869813045017999""",1
"""869818026475157""",1
"""869818027738967""",1
"""869823042598701""",1
"""869824034550684""",1
"""869824035419343""",1
"""869829042383853""",1
"""869829044394635""",1
"""869829048631156""",1
"""869834029594746""",1
"""869839038236676""",1
"""869839038486644""",1
"""869868030182182""",1
"""869868039032743""",1
"""869868039558192""",1
"""869869031531278""",1
"""869874032514265""",1
"""869874035072303""",1
"""869874035431038""",1
"""869874036706115""",1
"""869874037005145""",1
"""869874037172879""",1
"""869885038112417""",1
"""869902041176311""",2
"""869902043767737""",1
"""869902044354519""",1
"""869902044797873""",1
"""869902047433377""",1
"""869902048806217""",1
"""869906020315410""",1
"""869906020659445""",1
"""869906026512895""",1
"""869932036319493""",1
"""869933031834130""",1
"""869939038550116""",1
"""869940034992039""",1
"""869940039309411""",1
"""869949025238070""",1
"""869949028159661""",1
"""869949028186581""",1
"""869966035194937""",1
"""869967031899735""",1
"""869967033750753""",1
"""869979031011039""",1
"""869979033711552""",1
"""869979034420872""",2
"""869979034558283""",1
"""869982036984846""",1
"""869984036324775""",1
"""869989029517202""",1
"""86999403201862""",1
"""99000085159897""",1
"""99000300267728""",1
"""99000310710711""",1
"""99000458012792""",1
"""99000474193474""",1
"""99000479769845""",1
"""99000549246653""",1
"""99000567296334""",1
"""99000577627403""",1
"""99000581338714""",1
"""99000584292501""",1
"""99000619993584""",1
"""99000645173907""",1
"""99000645312552""",1
"""99000645841461""",1
"""99000663262838""",1
"""99000672584833""",1
"""99000694190763""",1
"""99000695056526""",1
"""99000706302814""",1
"""99000709918791""",1
"""99000711970174""",1
"""99000714259680""",1
"""99000715403468""",1
"""990007182663960""",1
"""99000736674113""",1
"""99000739134113""",1
"""99000761325508""",1
"""99000761973449""",1
"""99000763108235""",1
"""99000763424513""",1
"""99000764143720""",1
"""99000783023331""",1
"""99000809193710""",1
"""99000812127909""",1
"""99000812540525""",1
"""99000812611368""",1
"""99000829375829""",1
"""99000833474721""",1
"""99000847874517""",1
"""99000854268199""",1
"""99000860012933""",1
"""99000862036597""",1
"""99000863292370""",1
"""99000863366912""",1
"""99000864042378""",1
"""99000864166813""",1
"""99000865269523""",1
"""99000865326811""",1
"""99000866089224""",1
"""990008690164087""",1
"""99000869181780""",1
"""99000872286254""",1
"""99000872476302""",1
"""99000876028761""",1
"""99000878258292""",1
"""99000913132917""",1
"""99000913580426""",1
"""99000920241308""",1
"""99000926079652""",1
"""99000936132129""",1
"""99000939179307""",1
"""99000939252352""",1
"""99000939925745""",1
"""99000939927369""",1
"""99000939996595""",1
"""99000942169287""",1
"""99000942659984""",1
"""99000945340298""",1
"""99000946794689""",1
"""99000963542298""",1
"""99000966263079""",1
"""99000967166095""",1
"""99000967444764""",1
"""99000972307326""",1
"""99000976025714""",1
"""99000978058745""",1
"""99000982154994""",1
"""99000982290152""",1
"""99000982637819""",1
"""99000988272060""",1
"""990010041472722""",1
"""99001008042135""",1
"""99001008066008""",1
"""99001008130999""",1
"""99001008140853""",1
"""99001008489681""",1
"""99001008823716""",1
"""99001010129041""",1
"""99001011437287""",1
"""99001012534013""",1
"""99001013259117""",1
"""99001014136318""",1
"""99001020098335""",1
"""99001020499998""",1
"""99001020674750""",1
"""99001021475914""",1
"""99001021749355""",1
"""99001023037685""",1
"""99001023274578""",1
"""99001024030421""",1
"""99001026384093""",1
"""99001026682970""",1
"""99001026761098""",1
"""99001027112131""",1
"""99001027557585""",1
"""99001062633605""",1
"""99001062690959""",1
"""99001064481068""",1
"""99001064936743""",1
"""99001065981270""",1
"""99001068371256""",1
"""99001070601882""",1
"""99001080014802""",1
"""99001080131873""",1
"""99001080310848""",1
"""99001080390490""",1
"""99001080454701""",1
"""99001080688515""",1
"""99001080881451""",1
"""99001084538744""",1
"""99001084786045""",1
"""99001113090238""",1
"""99001113166849""",1
"""99001113385724""",1
"""99001113549388""",1
"""99001115280530""",1
"""99001121094212""",1
"""99001122128226""",1
"""99001122145882""",1
"""99001123091101""",1
"""99001123149629""",1
"""99001123320281""",1
"""99001123376230""",1
"""99001123582498""",1
"""99001123686634""",1
"""99001126519066""",1
"""99001139766727""",1
"""99001140164488""",1
"""99001140433602""",1
"""99001140786488""",1
"""99001140832367""",1
"""99001142029128""",1
"""99001145439294""",1
"""99001145867718""",1
"""99001148559117""",1
"""99001157504139""",1
"""99001183037772""",1
"""99001187208354""",1
"""99001203067058""",1
"""99001203303964""",1
"""99001203450844""",1
"""99001205000059""",1
"""99001211585934""",1
"""99001211791497""",1
"""99001214621658""",1
"""99001217188934""",1
"""99001217258749""",1
"""99001217601061""",1
"""99001217973437""",1
"""99001228853335""",1
"""99001228950043""",1
"""99001233368780""",1
"""99001235119400""",1
"""99001235405069""",1
"""99001235684010""",1
"""99001235809089""",1
"""99001235899115""",1
"""99001237534093""",1
"""99001237576534""",2
"""99001251164681""",1
"""A0000012ABC0C6""",1
"""A000002Cfe1c25""",1
"""A0000033124906""",1
"""A0000038E7D9E2""",1
"""A0000044AADBCD""",1
"""A00000455A1C86""",1
"""A00000455CB421""",1
"""A0000047F66306""",1
"""A00000480DE116""",1
"""A00000482D7566""",1
"""A00000485160C8""",1
"""A0000048517C6D""",1
"""A00000487A6FCA""",1
"""A000004F8A4691""",1
"""A000004F90B04B""",1
"""A000004FA25099""",1
"""A000004FE6F4B3""",1
"""A000004FFDABD6""",1
"""A00000554D7DBE""",1
"""A00000554F368C""",1
"""A0000055621F02""",1
"""A0000055622B05""",1
"""A000005565F3FC""",1
"""A00000556998D0""",1
"""A000005569C8C9""",1
"""A000005570873A""",1
"""A0000055815D54""",1
"""A0000055D28A6C""",1
"""A0000055E563A1""",1
"""A0000055F9DFB9""",1
"""A0000055FBF310""",1
"""A0000056401755""",1
"""A000005681E825""",1
"""A00000568590DC""",1
"""A00000568A95A1""",1
"""A00000568D7217""",1
"""A000005699701C""",1
"""A0000056A41DC1""",1
"""A0000056AA0843""",1
"""A0000056AF3E2E""",1
"""A0000056B83F0A""",1
"""A0000059212A12""",1
"""A00000592B7BFF""",1
"""A0000059333F4E""",1
"""A0000059370394""",1
"""A0000059435CEC""",1
"""A0000059637DED""",1
"""A00000596D0450""",1
"""A00000597824A3""",1
"""A0000059806364""",1
"""A0000059A87F57""",1
"""A000005E0BCA66""",1
"""A000005E193CCA""",1
"""A000005E3A1455""",1
"""A000005E4A11AC""",1
"""A000005E60DF15""",1
"""A000005E6F2551""",1
"""A000005E8C0B6A""",1
"""A000005E902068""",1
"""A000005F26AC92""",1
"""A000006018F13B""",1
"""A00000603D1B86""",1
"""A0000060AFCCA1""",1
"""A0000061270917""",1
"""A000006146C33F""",1
"""A00000614B22C5""",1
"""A00000615623BA""",2
"""A0000061689B40""",1
"""A000006169E54B""",1
"""A00000617235E3""",1
"""A0000061A87D2B""",1
"""A0000061A973AD""",1
"""A0000061AABB9C""",1
"""A0000061AB5BD1""",1
"""A0000061ABC151""",1
"""A0000061B0DC29""",1
"""A0000061B17A25""",1
"""A0000061B4043A""",1
"""A0000061B9CBE2""",1
"""A0000061C29809""",1
"""A0000061CA9A7D""",1
"""A0000061E3024B""",1
"""A0000061E32EC4""",1
"""A0000061F84B54""",1
"""A00000625784E4""",1
"""A00000625DFDDE""",1
"""A0000062F58073""",1
"""A0000063686302""",1
"""A00000636C0B79""",1
"""A00000639541BC""",1
"""A00000639678A3""",1
"""A000006398966B""",1
"""A0000063A0004E""",1
"""A0000063DBD8C0""",1
"""A0000063E41763""",1
"""A0000063ECC808""",1
"""A0000063EDDC6E""",1
"""A00000640A6DB8""",1
"""A0000064120AFC""",1
"""A000006412FF6B""",1
"""A000006415BF5D""",1
"""A0000064169714""",2
"""A00000641B222E""",1
"""A00000641CA022""",1
"""A00000641D159D""",1
"""A00000641EFAD6""",1
"""A0000064231A26""",1
"""A000006423F1F6""",1
"""A00000642FFB76""",1
"""A00000643689A9""",1
"""A000006438D275""",1
"""A00000643914AF""",1
"""A000006440DC7F""",1
"""A0000064419A2B""",1
"""A0000064449C9C""",1
"""A00000645B3D75""",1
"""A00000647608EE""",1
"""A00000647E22F3""",1
"""A0000064830042""",1
"""A000006494274D""",1
"""A00000649C6F2A""",1
"""A00000649DD6EC""",1
"""A0000064C90E6F""",1
"""A0000064E0C24E""",1
"""A0000064E2097B""",1
"""A0000064FA7E57""",1
"""A00000654200B6""",1
"""A0000065750EF6""",1
"""A00000685063E9""",1
"""A00000686F00C7""",1
"""A00000688BD47D""",2
"""A00000694B7A26""",1
"""A0000069986070""",1
"""A000006ABBD965""",1
"""A000006AFA4949""",1
"""A000006AFBE5EC""",1
"""A000006AFC047C""",1
"""A000006E711F35""",1
"""A000006E8FE0E2""",1
"""A000006EA05E77""",1
"""A000006EA0BDA5""",1
"""A000006EA29238""",1
"""A000006EB8F9E9""",1
"""A000006EBD8C26""",1
"""A000006EBF2468""",1
"""A000006EDA3783""",1
"""A000006EDA3C28""",1
"""A0000070394FEC""",1
"""A00000703BF54B""",1
"""A00000703C2847""",1
"""A0000070435985""",2
"""A0000070497D48""",1
"""A00000705D6A95""",1
"""A00000705F5457""",1
"""A00000706563AA""",1
"""A00000706891B6""",1
"""A00000707EE312""",1
"""A00000707F4D00""",1
"""A000007080D3EC""",1
"""A000007080F241""",1
"""A0000070A717BD""",1
"""A0000070B6A043""",1
"""A0000070B9A0AD""",1
"""A0000070C1329A""",1
"""A0000070C9050F""",1
"""A0000070CBEAF5""",1
"""A0000070CCF42E""",1
"""A0000070E31141""",1
"""A0000070E76A7F""",1
"""A0000070E9311D""",1
"""A0000070F055BF""",1
"""A0000070FE762E""",1
"""A00000710930F6""",1
"""A00000710B7F78""",1
"""A000007124C457""",1
"""A00000712F0EE9""",1
"""A00000713755CF""",1
"""A00000713C7B97""",1
"""A00000713EFC5C""",1
"""A00000715C50A0""",1
"""A00000715EFD44""",1
"""A00000716210DD""",1
"""A000007162F6F0""",1
"""A0000071632C4D""",1
"""A0000071656FE7""",1
"""A00000717B213E""",1
"""A000007185D190""",1
"""A00000718D0154""",1
"""A0000071AB81A4""",1
"""A0000071BF275E""",2
"""A0000071C05ACA""",1
"""A0000071CDF163""",1
"""A0000071D3C710""",1
"""A0000071D4A6E3""",1
"""A0000071D4DFB5""",1
"""A0000071D5D18D""",1
"""A0000071EA7442""",1
"""A0000071EECB2D""",1
"""A0000071F701F6""",1
"""A0000071F9FDCB""",1
"""A000007209212C""",1
"""A00000720D923F""",1
"""A0000072186847""",1
"""A000007238190E""",1
"""A00000723A103B""",1
"""A00000723E9C59""",1
"""A0000072445FD4""",1
"""A000007246F332""",1
"""A00000724876AF""",1
"""A0000072583B66""",1
"""A00000725C1E5A""",1
"""A0000072966114""",1
"""A0000072B1D8A9""",1
"""A0000072B229A4""",1
"""A0000072D7EC00""",1
"""A0000072E05294""",1
"""A0000072F2A9D7""",1
"""A0000072F4E5D5""",1
"""A00000730051E3""",1
"""A000007314AB58""",1
"""A0000073160930""",1
"""A00000731D1916""",1
"""A000007326632F""",1
"""A000007326E6CC""",1
"""A00000732DECC5""",1
"""A0000073560B14""",1
"""A00000735BF7B3""",1
"""A00000735BFF30""",1
"""A00000736D800B""",1
"""A0000073701B27""",1
"""A00000737ACC93""",1
"""A0000073886DE7""",1
"""A0000073892AC4""",1
"""A0000073A4CE2C""",1
"""A0000073A6A081""",1
"""A0000073D2F1DE""",1
"""A0000073D7AD06""",1
"""A0000073DA7260""",1
"""A0000073DE08B8""",1
"""A0000073F73414""",1
"""A000007402965F""",1
"""A0000074048F9C""",1
"""A00000740A82CE""",1
"""A00000740C9EBF""",1
"""A00000740ED59E""",1
"""A000007418355F""",1
"""A000007418A138""",1
"""A0000074231A2D""",1
"""A0000074440FB4""",1
"""A0000074448B2C""",1
"""A000007465AD72""",1
"""A000007466A253""",1
"""A000007466C3B2""",1
"""A00000747C2699""",1
"""A00000747D57D1""",1
"""A000007480D971""",1
"""A00000749990B5""",1
"""A0000074A2C9EF""",1
"""A0000074A457F7""",1
"""A0000074BD5AB8""",1
"""A0000074BEBE0D""",1
"""A0000074E9A272""",1
"""A0000074EE9C7F""",1
"""A0000074EED1D8""",1
"""A000007514F2EC""",1
"""A000007526E18E""",1
"""A00000756A7E59""",1
"""A000007571AE23""",1
"""A00000758F92C1""",1
"""A000007804B4AA""",1
"""A000007818D5DE""",1
"""A000007820465D""",1
"""A000007829E941""",1
"""A0000078386AC3""",1
"""A00000785D2826""",1
"""A00000786167B7""",1
"""A0000078DC2A05""",1
"""A0000078F8D509""",1
"""A00000793B9D8D""",1
"""A000007AE503F3""",1
"""A000007EB2326E""",1
"""A00000851B48CC""",1
"""A000008527C6A9""",1
"""A000008569E717""",2
"""A0000085782AA5""",1
"""A000008578EBDD""",1
"""A00000858C6500""",1
"""A0000085E69DFA""",1
"""A0000085FA3DB0""",1
"""A0000085FBEB1B""",1
"""A00000862AD674""",1
"""A000008632A786""",1
"""A000008641DA3A""",1
"""A0000086452845""",1
"""A00000865F4006""",1
"""A000008675E862""",1
"""A00000869103DE""",1
"""A0000086C372B1""",1
"""A0000086C3D1DF""",1
"""A00000870113BC""",1
"""A0000087048433""",1
"""A000008755C826""",1
"""A000008755E64C""",1
"""A00000875A26FF""",1
"""A000008761F0EB""",2
"""A000008763F492""",1
"""A0000087664C36""",1
"""A000008768A290""",1
"""A000008780FC05""",1
"""A0000087969C05""",1
"""A0000087988B49""",1
"""A000008798A2EB""",1
"""A0000087A38F39""",1
"""A0000087A75E84""",1
"""A0000087AA625F""",1
"""A0000087C134A7""",1
"""A0000087C2FC24""",1
"""A0000087CA7EAE""",1
"""A0000087DB43FE""",1
"""A0000087E94FE9""",1
"""A0000087EA0197""",1
"""A0000087EA3475""",1
"""A0000087F045C9""",1
"""A0000087F3B558""",1
"""A0000088141FD5""",1
"""A000008817A8FE""",1
"""A000008819458F""",1
"""A0000088334EC2""",1
"""A0000088341360""",1
"""A000008834CCA7""",1
"""A0000088371010""",1
"""A00000885663EF""",1
"""A0000088599E52""",1
"""A00000885E65D8""",1
"""A0000088608EF0""",1
"""A000008877A946""",1
"""A000008878C1F5""",1
"""A00000887B0F40""",1
"""A00000888D5B88""",1
"""A0000088927DD6""",1
"""A0000088A46E7F""",1
"""A0000088ADCBC8""",1
"""A0000088B2B8A5""",1
"""A0000088B7E5EA""",1
"""A0000088BB3B25""",1
"""A0000088BC8A53""",1
"""A0000088E17D02""",1
"""A0000088F391BF""",1
"""A00000890696CA""",1
"""A00000890A0014""",1
"""A00000891FBEA4""",1
"""A0000089269959""",1
"""A00000893156BB""",1
"""A000008953F289""",1
"""A000008958BFD7""",1
"""A000008958EA50""",1
"""A00000896087EF""",1
"""A0000089798019""",1
"""A000008984824A""",1
"""A0000089961FD6""",1
"""A0000089964055""",1
"""A0000089B17258""",1
"""A0000089BE8874""",1
"""A0000089BFF412""",1
"""A0000089C55A4A""",1
"""A0000089CD61FD""",1
"""A0000089CF6BCF""",1
"""A0000089CFE922""",1
"""A0000089E8B738""",1
"""A0000089F63A69""",1
"""A000008A0290BC""",1
"""A000008A05CAA5""",1
"""A000008A0E4A22""",1
"""A000008A1791B2""",1
"""A000008A18BA62""",1
"""A000008A262FA0""",1
"""A000008A3424E4""",1
"""A000008A352C9F""",1
"""A000008A3F205C""",1
"""A000008A422FA3""",1
"""A000008A480362""",1
"""A000008A49FB25""",1
"""A000008A4A980E""",1
"""A000008A4C22D1""",1
"""A000008A4FB99F""",1
"""A000008A5B56A8""",1
"""A000008A6B5A8F""",1
"""A000008A75E145""",1
"""A000008A870E92""",1
"""A000008A99AB11""",2
"""A000008A9C40DA""",1
"""A000008ABA225B""",1
"""A000008ABDF424""",1
"""A000008AC126CE""",1
"""A000008ADD6A76""",1
"""A000008AF42D69""",1
"""A000008D14F33B""",1
"""A000008D343B31""",1
"""A000008D3DF6AB""",1
"""A000008D637B08""",1
"""A000008D76B443""",1
"""A000008D7FADBD""",1
"""A000008D826E97""",1
"""A000008D845149""",1
"""A000008D89D6D5""",1
"""A000008D90EA43""",1
"""A000008D9EF5B3""",1
"""A000008DAEFBF3""",1
"""A000008DC8B0B4""",1
"""A000009111D392""",1
"""A0000091175995""",1
"""A00000911D4072""",1
"""A0000091E24CF4""",1
"""A0000091E28BB4""",1
"""A01155481688663""",1
"""A100000D1cfa85""",1
