is_rooted,is_emulator,has_xposed,battery_status,gps_change,imei,lapsed_real_time,gravity_change_count,gyroscope_change_count,magnetic_change_count,type
0,0,0,0.8,0.0,0.24242424242424246,0.05212277560793891,0.2388059701492537,0.12341504649196955,0.13924050632911392,0
0,0,0,0.6,0.0,0.2727272727272727,0.02556179986575629,0.01658374792703151,0.07269653423499578,0.1360759493670886,0
0,0,0,0.6,0.0,0.24242424242424246,0.37898066729893104,0.3466003316749585,0.15722738799661876,0.9699367088607594,1
0,0,0,0.8,0.0,0.24242424242424246,0.01602235374666379,0.13432835820895522,0.0,0.14240506329113925,0
0,0,0,0.8,0.0,0.0,0.0,0.01658374792703151,0.016060862214708368,0.02056962025316456,0
0,0,0,0.6,0.0,0.21212121212121213,0.05147183104066226,0.059701492537313425,0.007607776838546069,0.18670886075949367,0
0,0,0,0.6,0.0,0.24242424242424246,0.035383660185623694,0.21061359867330015,0.12341504649196955,0.14082278481012658,0
0,0,0,0.8,0.0,0.030303030303030307,0.035503217816860604,0.03316749585406302,0.07185122569737955,0.14556962025316456,0
0,0,0,0.8,0.0,0.24242424242424246,0.017709423526524975,0.15257048092868988,0.07776838546069316,0.1439873417721519,0
0,0,0,0.6,0.0,0.21212121212121213,0.012176083448620714,0.19402985074626866,0.09213863060016908,0.18987341772151897,0
0,0,0,0.6,0.0,0.24242424242424246,0.016771000180891074,0.24875621890547264,0.4142011834319527,0.9604430379746836,1
0,0,0,0.6,0.0,0.30303030303030304,0.39740746178643066,0.4378109452736319,0.3575655114116653,0.7088607594936709,1
0,0,0,0.8,0.0,0.21212121212121213,0.008487037244238254,0.03648424543946932,0.07438715131022823,0.12974683544303794,0
0,0,0,0.8,0.0,0.030303030303030307,0.04591945538311157,0.0,0.0,0.0,0
0,0,0,0.8,0.0,0.0,0.0,0.02819237147595357,0.016060862214708368,0.023734177215189875,0
0,0,0,0.6,0.0,0.030303030303030307,0.04102217728912209,0.5008291873963516,0.07776838546069316,0.15822784810126586,0
0,0,0,0.6,0.0,0.24242424242424246,0.11088847901487227,0.38474295190713104,0.08791208791208792,0.9414556962025316,1
0,0,0,0.6,0.0,0.24242424242424246,0.009025948299349251,0.4991708126036484,0.2578191039729501,0.28955696202531644,0
0,0,0,0.8,0.0,0.0,0.0,0.03150912106135987,0.016060862214708368,0.02848101265822785,0
0,0,0,0.8,0.0,0.12121212121212123,0.0615116462247926,0.06301824212271974,0.07776838546069316,0.4825949367088608,0
0,0,0,0.8,0.0,0.0,0.0,0.02819237147595357,0.016060862214708368,0.02689873417721519,0
0,0,0,0.6,0.0,0.21212121212121213,0.02770069951323695,0.12769485903814262,0.08284023668639054,0.14556962025316456,0
0,0,0,0.8,0.0,0.21212121212121213,0.03344612496412264,0.20729684908789384,0.12256973795435334,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.017709423526524975,0.15257048092868988,0.07776838546069316,0.1439873417721519,0
0,0,0,0.6,0.0,0.24242424242424246,0.2108232423809024,0.24543946932006636,0.07438715131022823,0.14082278481012658,0
0,0,0,0.8,0.0,0.060606060606060615,0.05355006861147412,0.1625207296849088,0.08453085376162299,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.05212277560793891,0.2388059701492537,0.12341504649196955,0.13924050632911392,0
0,0,0,0.6,0.0,0.24242424242424246,0.009635869788208904,0.15920398009950248,0.08453085376162299,0.1360759493670886,0
0,0,0,0.6,0.0,0.21212121212121213,0.02770069951323695,0.12769485903814262,0.08284023668639054,0.14556962025316456,0
0,0,0,0.6,0.0,0.24242424242424246,0.03344380078381636,0.4262023217247098,0.07523245984784446,0.15348101265822786,0
0,0,0,0.6,0.0,0.030303030303030307,0.04970383724710454,0.4378109452736319,0.07692307692307693,0.15822784810126586,0
0,0,0,0.6,0.0,0.21212121212121213,0.02770069951323695,0.12769485903814262,0.08284023668639054,0.14556962025316456,0
0,0,0,0.8,0.0,0.030303030303030307,0.02704805135774279,0.058043117744610274,0.048182586644125114,0.07120253164556962,0
0,0,0,0.6,0.0,0.24242424242424246,0.003974241762791312,0.3217247097844113,0.26204564666103125,0.8069620253164557,1
0,0,0,0.4,0.0007848544240434017,0.24242424242424246,0.012473286578605906,0.14427860696517414,0.02028740490278952,0.6566455696202531,1
0,0,0,0.8,0.0,0.24242424242424246,0.023918459214621417,0.24212271973466004,0.12341504649196955,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.035413506526389985,0.03814262023217247,0.073541842772612,0.14715189873417722,0
0,0,0,0.6,0.0,0.24242424242424246,0.03617327145775913,0.4908789386401327,0.4099746407438715,0.7689873417721519,1
0,0,0,0.4,0.0,0.24242424242424246,0.026403566686906004,0.3598673300165838,0.06931530008453085,0.15348101265822786,0
0,0,0,0.6,0.0,0.24242424242424246,0.03110033017567406,0.1011608623548922,0.073541842772612,0.13765822784810128,0
0,0,0,0.8,0.0,0.030303030303030307,0.004550115060839949,0.2271973466003317,0.1242603550295858,0.13924050632911392,0
0,0,0,0.6,0.0,0.30303030303030304,0.39740746178643066,0.4378109452736319,0.3575655114116653,0.7088607594936709,1
0,0,0,0.8,0.5054423334427786,0.24242424242424246,0.0036372223915998795,0.23548922056384744,0.1242603550295858,0.14240506329113925,0
0,0,0,0.8,0.0,0.21212121212121213,0.03344612496412264,0.20729684908789384,0.12256973795435334,0.14082278481012658,0
0,0,0,0.8,0.0,0.18181818181818185,0.042154487875407716,0.17578772802653397,0.10904480135249366,0.13924050632911392,0
0,0,0,0.6,0.0,0.24242424242424246,0.0007389644296359965,0.04311774461028192,0.026204564666103127,0.13765822784810128,0
0,0,0,0.6,0.0,0.24242424242424246,0.003974241762791312,0.3217247097844113,0.26204564666103125,0.8069620253164557,1
0,0,0,0.6,0.0,0.24242424242424246,0.2108232423809024,0.24543946932006636,0.07438715131022823,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.1845355755866092,0.2504145936981758,0.13102282333051565,0.4794303797468354,1
0,0,0,0.6,0.0,0.24242424242424246,0.03200040801295146,0.15754560530679934,0.08199492814877431,0.13924050632911392,0
0,0,0,0.6,0.0,1.0,0.008490846664187672,0.14759535655058045,0.0,0.1439873417721519,0
0,0,0,0.8,0.0,0.18181818181818185,0.050954600601640615,0.001658374792703151,0.0008453085376162299,0.0,0
0,0,0,0.6,0.0,0.2727272727272727,0.1324315954495522,0.6235489220563848,0.3516483516483517,0.2879746835443038,1
0,0,0,0.8,0.0,0.24242424242424246,0.014258764791590968,0.17578772802653397,0.1132713440405748,0.13765822784810128,0
0,0,0,0.6,0.0,0.21212121212121213,0.08885772141302434,0.14262023217247094,0.04564666103127642,0.13924050632911392,0
0,0,0,0.6,0.0,0.030303030303030307,0.008083170355669404,0.29519071310116085,0.05832628909551986,0.9588607594936708,1
0,0,0,0.6,0.0,0.09090909090909093,0.03958922194278188,0.461028192371476,0.38461538461538464,0.7183544303797469,1
0,0,0,0.8,0.0,0.0,0.0,0.0,0.00507185122569738,0.0,0
0,0,0,0.8,0.0,0.24242424242424246,0.1845355755866092,0.2504145936981758,0.13102282333051565,0.4794303797468354,1
0,0,0,0.4,0.0007848544240434017,0.24242424242424246,0.012473286578605906,0.14427860696517414,0.02028740490278952,0.6566455696202531,1
0,0,0,0.8,0.0,0.18181818181818185,0.042154487875407716,0.17578772802653397,0.10904480135249366,0.13924050632911392,0
0,0,0,0.6,0.0,0.4848484848484849,0.0885111454783376,0.04975124378109453,0.08453085376162299,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.017709423526524975,0.15257048092868988,0.07776838546069316,0.1439873417721519,0
0,0,0,0.4,0.0,0.2727272727272727,0.02921551349477278,0.11774461028192372,0.2375316990701606,0.4762658227848101,1
0,0,0,0.8,0.0,0.18181818181818185,0.050954600601640615,0.001658374792703151,0.0008453085376162299,0.0,0
0,0,0,0.8,0.0,0.24242424242424246,0.05122217627277188,0.09618573797678276,0.11411665257819105,0.14240506329113925,0
0,0,0,1.0,0.0,0.24242424242424246,0.04283771965810981,0.16583747927031509,0.08453085376162299,0.14240506329113925,0
0,0,0,0.8,0.0,0.060606060606060615,3.6836588506466974e-06,0.5008291873963516,0.9974640743871512,0.4715189873417722,1
0,0,0,0.6,0.0,0.24242424242424246,0.2108232423809024,0.24543946932006636,0.07438715131022823,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.014447222011467491,0.19237147595356552,0.09467455621301776,0.1819620253164557,0
0,0,0,0.8,0.0,0.2727272727272727,0.21203320612564056,0.03316749585406302,0.06339814032121724,0.14556962025316456,0
0,0,0,0.8,0.0,0.2727272727272727,0.02698957052679811,0.03814262023217247,0.07438715131022823,0.14715189873417722,0
0,0,0,0.8,0.0,0.15151515151515152,0.009924128520047249,0.0,0.0,0.0,0
0,0,0,0.8,0.0,0.030303030303030307,0.025443346564167864,0.1558872305140962,0.06931530008453085,0.14240506329113925,0
0,0,0,0.4,0.0,0.24242424242424246,0.00019226407980357468,0.4892205638474295,0.13440405748098055,0.2563291139240506,0
0,0,0,0.6,0.0,0.12121212121212123,0.0390234647864509,0.14427860696517414,0.04902789518174133,0.1835443037974684,0
0,0,0,0.6,0.0,0.030303030303030307,0.024940925107865032,0.0,0.0,0.0,0
0,0,0,0.6,0.0,0.21212121212121213,0.02770069951323695,0.12769485903814262,0.08284023668639054,0.14556962025316456,0
0,0,0,0.8,0.0,0.18181818181818185,0.050954600601640615,0.001658374792703151,0.0008453085376162299,0.0,0
0,0,0,0.6,0.0,0.24242424242424246,0.002397617214552365,0.35157545605306795,0.0676246830092984,0.15822784810126586,0
0,0,0,0.6,0.0,0.21212121212121213,0.012176083448620714,0.19402985074626866,0.09213863060016908,0.18987341772151897,0
0,0,0,0.8,0.0,0.24242424242424246,0.06773360853249508,0.0,0.0,0.14715189873417722,0
0,0,0,0.6,0.0,0.060606060606060615,0.4824892937829936,0.3615257048092869,0.14116652578191038,0.2990506329113924,0
0,0,0,0.8,0.0,0.15151515151515152,0.016866324640403732,0.1558872305140962,0.07692307692307693,0.1439873417721519,0
0,0,0,0.8,0.0,0.24242424242424246,0.05122217627277188,0.09618573797678276,0.11411665257819105,0.14240506329113925,0
0,0,0,0.6,0.5134132746829,0.3939393939393939,0.03145607227044518,0.3018242122719735,0.02874049027895182,0.9588607594936708,1
0,0,0,0.8,0.0,0.0,0.0,0.009950248756218905,0.00507185122569738,0.006329113924050633,0
0,0,0,0.4,0.0,0.030303030303030307,0.058486421393524265,0.0,0.0,0.0015822784810126582,0
0,0,0,0.6,0.0,0.24242424242424246,0.4851252490798962,0.4759535655058043,0.23161453930684697,0.4430379746835443,1
0,0,0,0.6,0.0,0.030303030303030307,0.11634329979342325,0.12106135986733002,0.0008453085376162299,0.9382911392405064,1
0,0,0,0.8,0.0,0.0,0.0,0.02487562189054726,0.016060862214708368,0.022151898734177212,0
0,0,0,0.8,0.0,0.060606060606060615,3.6836588506466974e-06,0.5008291873963516,0.9974640743871512,0.4715189873417722,1
0,0,0,0.6,0.0,0.24242424242424246,0.021797942874421643,0.9751243781094528,0.4725274725274725,0.4715189873417722,1
0,0,0,0.8,0.0,0.24242424242424246,0.0304604644251926,0.11774461028192372,0.07100591715976333,0.14240506329113925,0
0,0,0,0.6,0.0,0.24242424242424246,0.0935134313164422,0.12437810945273632,0.032121724429416736,0.14873417721518986,0
0,0,0,0.6,0.0,0.24242424242424246,0.008877771218065355,0.4991708126036484,0.19357565511411665,0.3781645569620253,1
0,0,0,0.8,0.0,0.24242424242424246,0.019670810369750037,0.0049751243781094535,0.0,0.1439873417721519,0
0,0,0,0.8,0.0,0.21212121212121213,0.03344612496412264,0.20729684908789384,0.12256973795435334,0.14082278481012658,0
0,0,0,0.8,0.0,0.6666666666666666,0.05099997561141358,0.263681592039801,0.13355874894336436,0.14240506329113925,0
0,0,0,0.6,0.0,0.24242424242424246,0.0077289346207259566,0.5058043117744611,0.13693998309382924,0.2626582278481013,0
0,0,0,0.6,0.0,0.21212121212121213,0.024181124442850345,0.4626865671641791,0.07523245984784446,0.15981012658227847,0
0,0,0,0.8,0.0,0.24242424242424246,0.05122217627277188,0.09618573797678276,0.11411665257819105,0.14240506329113925,0
0,0,0,0.6,0.3330140364137563,0.21212121212121213,0.013574072302793413,0.4444444444444444,0.07776838546069316,0.15981012658227847,0
0,0,0,0.6,0.0,0.030303030303030307,0.0049279188950302685,0.0,0.08960270498732037,0.13765822784810128,0
0,0,0,0.8,0.0,0.030303030303030307,0.01826054887501843,0.2570480928689884,0.2256973795435334,0.4588607594936709,1
0,0,0,0.6,0.3330140364137563,0.21212121212121213,0.013574072302793413,0.4444444444444444,0.07776838546069316,0.15981012658227847,0
0,0,0,0.8,0.0,0.24242424242424246,0.0304604644251926,0.11774461028192372,0.07100591715976333,0.14240506329113925,0
0,0,0,0.8,0.0,0.0,0.0,0.01658374792703151,0.016060862214708368,0.006329113924050633,0
0,0,0,0.6,0.0,0.030303030303030307,0.008268117358210633,0.0,0.0,0.18512658227848103,0
0,0,0,0.6,0.0,0.030303030303030307,0.07922441367386662,0.4378109452736319,0.07523245984784446,0.15664556962025314,0
0,0,0,0.6,0.0,0.24242424242424246,0.2108232423809024,0.24543946932006636,0.07438715131022823,0.14082278481012658,0
0,0,0,0.8,0.0,0.030303030303030307,0.0009765351452818363,0.12769485903814262,0.06255283178360102,0.13924050632911392,0
0,0,0,0.8,0.0,0.24242424242424246,0.2375234945399375,0.13266998341625208,0.09467455621301776,0.14240506329113925,0
0,0,0,0.6,0.0,0.24242424242424246,0.0007389644296359965,0.04311774461028192,0.026204564666103127,0.13765822784810128,0
0,0,0,0.8,0.0,0.21212121212121213,0.03344612496412264,0.20729684908789384,0.12256973795435334,0.14082278481012658,0
0,0,0,0.6,0.0,0.24242424242424246,0.010376742607851763,0.21061359867330015,0.1242603550295858,0.14082278481012658,0
0,0,0,0.6,0.0,0.15151515151515152,0.11808496663696345,0.1111111111111111,0.0989010989010989,0.1439873417721519,0
0,0,0,0.8,0.0,0.030303030303030307,0.051488621480693,0.12603648424543948,0.05748098055790364,0.14082278481012658,0
0,0,0,0.6,0.0,0.21212121212121213,0.024181124442850345,0.4626865671641791,0.07523245984784446,0.15981012658227847,0
0,0,0,0.8,0.0,0.24242424242424246,0.005491971609802943,0.09286898839137643,0.037193575655114115,0.09335443037974683,0
0,0,0,0.6,0.0,0.24242424242424246,0.3951012537971837,0.49419568822553905,0.07692307692307693,0.9620253164556962,1
0,0,0,0.6,0.0,0.21212121212121213,0.031550006957815464,0.07462686567164177,0.06255283178360102,0.1550632911392405,0
0,0,0,0.6,0.0,0.030303030303030307,0.1096751910810908,0.3615257048092869,0.21639898562975485,0.5174050632911392,1
0,0,0,0.8,0.0,0.24242424242424246,0.014258764791590968,0.17578772802653397,0.1132713440405748,0.13765822784810128,0
0,0,0,0.8,0.0,0.24242424242424246,0.035413506526389985,0.03814262023217247,0.073541842772612,0.14715189873417722,0
0,0,0,0.6,0.0,0.24242424242424246,0.08307896276424118,0.4660033167495854,0.2637362637362637,0.5617088607594937,1
0,0,0,0.6,0.3330140364137563,0.21212121212121213,0.013574072302793413,0.4444444444444444,0.07776838546069316,0.15981012658227847,0
0,0,0,0.6,0.0,0.21212121212121213,0.031550006957815464,0.07462686567164177,0.06255283178360102,0.1550632911392405,0
0,0,0,0.6,0.0,0.4848484848484849,0.07212170809781211,0.16583747927031509,0.08453085376162299,0.14240506329113925,0
0,0,0,0.6,0.3330140364137563,0.21212121212121213,0.013574072302793413,0.4444444444444444,0.07776838546069316,0.15981012658227847,0
0,0,0,0.8,0.0,0.030303030303030307,0.022457900960449043,0.12437810945273632,0.0,0.14082278481012658,0
0,0,0,0.8,0.0,0.030303030303030307,0.05126402122503622,0.23548922056384744,0.12172442941673713,0.14082278481012658,0
0,0,0,0.4,0.0,0.0,0.0,0.026533996683250412,0.016060862214708368,0.0189873417721519,0
0,0,0,0.6,0.0,0.24242424242424246,0.008877771218065355,0.4991708126036484,0.19357565511411665,0.3781645569620253,1
0,0,0,0.6,0.0,0.21212121212121213,0.6492289496206971,0.29519071310116085,0.38292476754015214,0.8243670886075949,1
0,0,0,0.6,0.0,0.24242424242424246,0.3951012537971837,0.49419568822553905,0.07692307692307693,0.9620253164556962,1
0,0,0,0.8,0.0,0.21212121212121213,0.01519299450058523,0.2172470978441128,0.12510566356720204,0.13924050632911392,0
0,0,0,0.6,0.0,0.030303030303030307,0.11147216123448048,0.1691542288557214,0.08537616229923922,0.13449367088607594,0
0,0,0,0.6,0.0,0.24242424242424246,0.0034079407083749853,0.5008291873963516,0.13693998309382924,0.314873417721519,0
0,0,0,0.8,0.0,0.2727272727272727,0.02698957052679811,0.03814262023217247,0.07438715131022823,0.14715189873417722,0
0,0,0,0.6,0.0,0.21212121212121213,0.6492289496206971,0.29519071310116085,0.38292476754015214,0.8243670886075949,1
0,0,0,0.6,0.0,0.21212121212121213,0.031550006957815464,0.07462686567164177,0.06255283178360102,0.1550632911392405,0
0,0,0,0.6,0.0,0.15151515151515152,0.11808496663696345,0.1111111111111111,0.0989010989010989,0.1439873417721519,0
0,0,0,0.8,0.4680674257034353,0.2727272727272727,0.00358107416770176,0.2271973466003317,0.33981403212172445,0.4462025316455696,1
0,0,0,0.6,0.0,0.12121212121212123,0.0390234647864509,0.14427860696517414,0.04902789518174133,0.1835443037974684,0
0,0,0,0.6,0.0,0.24242424242424246,0.0201197565855085,0.16417910447761194,0.08284023668639054,0.26424050632911394,0
0,0,0,0.6,0.0,0.24242424242424246,0.08307896276424118,0.4660033167495854,0.2637362637362637,0.5617088607594937,1
0,0,0,0.6,0.0,0.24242424242424246,0.1394304461448974,0.12769485903814262,0.0,0.14240506329113925,0
0,0,0,0.6,0.0,1.0,0.008490846664187672,0.14759535655058045,0.0,0.1439873417721519,0
0,0,0,0.4,0.0,0.24242424242424246,0.02930178198183044,0.2437810945273632,0.0,0.4794303797468354,0
0,0,0,0.6,0.0,0.030303030303030307,0.006561331886094235,0.046434494195688215,0.08368554522400676,0.9620253164556962,1
0,0,0,0.4,0.0,0.18181818181818185,0.023226917172646258,0.08789386401326699,0.05409974640743871,0.18670886075949367,0
0,0,0,0.8,0.0,0.030303030303030307,0.012887925827959107,0.03482587064676617,0.059171597633136085,0.13449367088607594,0
0,0,0,0.6,0.0,0.24242424242424246,0.0011869129833445922,0.4411276948590381,0.07438715131022823,0.15664556962025314,0
0,0,0,0.8,0.0,0.0,0.0,0.01658374792703151,0.016060862214708368,0.006329113924050633,0
0,0,0,0.8,0.4680674257034353,0.2727272727272727,0.00358107416770176,0.2271973466003317,0.33981403212172445,0.4462025316455696,1
0,0,0,0.6,0.0,0.24242424242424246,0.3951012537971837,0.49419568822553905,0.07692307692307693,0.9620253164556962,1
0,0,0,0.6,0.0,0.24242424242424246,0.021560569493833243,0.4228855721393035,0.4150464919695689,0.7879746835443038,1
0,0,0,0.6,0.0,0.12121212121212123,0.027655624452751285,0.16417910447761194,0.933220625528318,0.5522151898734177,1
0,0,0,0.6,0.0,0.24242424242424246,0.025833391038637504,0.18407960199004972,0.10312764158918004,0.14082278481012658,0
0,0,0,0.4,0.0,0.4848484848484849,0.0012498153995871536,0.1873963515754561,0.07185122569737955,0.13924050632911392,0
0,0,0,0.6,0.0,0.030303030303030307,0.00012142015417636356,0.0,0.0,0.0,0
0,0,0,0.8,0.0,0.0,0.0,0.01492537313432836,0.016060862214708368,0.02689873417721519,0
0,0,0,0.8,0.0,0.24242424242424246,0.014447222011467491,0.19237147595356552,0.09467455621301776,0.1819620253164557,0
0,0,0,0.4,0.0,0.24242424242424246,0.01288093611355692,0.13266998341625208,0.0,0.1439873417721519,0
0,0,0,0.4,0.039570435316691084,0.030303030303030307,0.005524932217778457,0.001658374792703151,0.0,0.13924050632911392,0
0,0,0,0.6,0.0,0.24242424242424246,0.021560569493833243,0.4228855721393035,0.4150464919695689,0.7879746835443038,1
0,0,0,0.6,0.0,0.24242424242424246,0.0011869129833445922,0.4411276948590381,0.07438715131022823,0.15664556962025314,0
0,0,0,1.0,0.0,0.030303030303030307,0.004162827197121375,0.003316749585406302,0.0016906170752324595,0.18512658227848103,0
0,0,0,0.6,0.0,0.24242424242424246,0.08307896276424118,0.4660033167495854,0.2637362637362637,0.5617088607594937,1
0,0,0,0.6,0.0,0.2727272727272727,0.009057712736873872,0.14759535655058045,0.08284023668639054,0.1439873417721519,0
0,0,0,0.8,0.0,0.24242424242424246,0.0902688879823302,0.17578772802653397,0.11496196111580728,0.13924050632911392,0
0,0,0,0.4,0.0,0.4848484848484849,0.0012498153995871536,0.1873963515754561,0.07185122569737955,0.13924050632911392,0
0,0,0,0.6,0.0,0.15151515151515152,0.0011652105178910199,0.0,0.12087912087912088,0.14082278481012658,0
0,0,0,0.6,0.0,0.030303030303030307,2.4571841349861663e-05,0.07131011608623547,0.3778529163144548,0.9256329113924052,1
0,0,0,0.8,0.0,0.030303030303030307,0.09103507067643776,0.15422885572139305,0.14539306846999156,0.14556962025316456,0
0,0,0,0.6,0.0,0.24242424242424246,0.025833391038637504,0.18407960199004972,0.10312764158918004,0.14082278481012658,0
0,0,0,0.6,0.0,0.4848484848484849,0.0885111454783376,0.04975124378109453,0.08453085376162299,0.14082278481012658,0
0,0,0,0.8,0.0,0.18181818181818185,0.2484874312914144,0.0,0.0,0.13291139240506328,0
0,0,0,0.6,0.0,0.24242424242424246,0.024264606452229318,0.4029850746268657,0.3592561284868977,0.7025316455696202,1
0,0,0,0.4,0.0006970322642627847,0.24242424242424246,0.0003914705135955518,0.003316749585406302,0.005917159763313609,0.1661392405063291,0
0,0,0,0.4,0.0,0.4848484848484849,0.0012498153995871536,0.1873963515754561,0.07185122569737955,0.13924050632911392,0
0,0,0,0.6,0.0,0.18181818181818185,0.01698305558027728,0.4461028192371476,0.0989010989010989,0.1962025316455696,0
0,0,0,0.6,0.0,0.2727272727272727,0.009057712736873872,0.14759535655058045,0.08284023668639054,0.1439873417721519,0
0,0,0,0.4,0.0,0.030303030303030307,0.10913144499706967,0.08789386401326699,0.007607776838546069,0.9319620253164556,1
0,0,0,0.8,0.0,0.030303030303030307,0.02023988083502926,0.12603648424543948,0.0,0.14240506329113925,0
0,0,0,0.6,0.0,0.9696969696969696,0.09974267176773352,0.22056384742951907,0.12172442941673713,0.14082278481012658,0
0,0,0,0.6,0.0,0.030303030303030307,0.01198471953668187,0.0,0.07016060862214707,0.13449367088607594,0
0,0,0,0.6,0.0,0.060606060606060615,0.10884265858062098,0.001658374792703151,0.0,0.0015822784810126582,0
0,0,0,0.8,0.0,0.2727272727272727,0.02698957052679811,0.03814262023217247,0.07438715131022823,0.14715189873417722,0
0,0,0,0.6,0.0,0.24242424242424246,0.004452674636173523,0.0,0.08284023668639054,0.1360759493670886,0
0,0,0,0.6,0.0,0.15151515151515152,0.007975576135623006,0.5157545605306799,0.1969568892645816,0.375,1
0,0,0,0.4,0.0,0.030303030303030307,0.004146104704350958,0.0,0.0,0.0015822784810126582,0
0,0,0,0.4,0.0,0.4848484848484849,0.0012498153995871536,0.1873963515754561,0.07185122569737955,0.13924050632911392,0
0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.022151898734177212,0
0,0,0,0.6,0.0,0.24242424242424246,0.024264606452229318,0.4029850746268657,0.3592561284868977,0.7025316455696202,1
0,0,0,0.6,0.0,0.4848484848484849,0.0885111454783376,0.04975124378109453,0.08453085376162299,0.14082278481012658,0
0,0,0,0.6,0.0,0.24242424242424246,0.0034079407083749853,0.5008291873963516,0.13693998309382924,0.314873417721519,0
0,0,0,0.6,0.0,0.030303030303030307,0.030439086745083332,0.2537313432835821,0.07438715131022823,0.14240506329113925,0
0,0,0,0.8,0.0,0.21212121212121213,0.01903490977391196,0.1625207296849088,0.02704987320371936,0.4936708860759494,0
0,0,0,0.6,0.0,0.2727272727272727,0.060818644543397964,0.1625207296849088,0.08622147083685545,0.14556962025316456,0
0,0,0,0.6,0.0,0.030303030303030307,0.00981009243038516,0.0,0.0,0.0,0
0,0,0,0.6,0.0,0.18181818181818185,0.01698305558027728,0.4461028192371476,0.0989010989010989,0.1962025316455696,0
0,0,0,0.6,0.0,0.24242424242424246,0.004452674636173523,0.0,0.08284023668639054,0.1360759493670886,0
0,0,0,0.8,0.8163416272387567,0.0,0.0,0.009950248756218905,0.016060862214708368,0.02848101265822785,0
0,0,0,0.6,0.0,0.2727272727272727,0.009057712736873872,0.14759535655058045,0.08284023668639054,0.1439873417721519,0
0,0,0,0.6,0.5054423334427786,0.030303030303030307,0.004461632367770199,0.4577114427860697,0.0760777683854607,0.15664556962025314,0
0,0,0,0.6,0.0,0.21212121212121213,0.026135027060686027,0.2155887230514096,0.0,0.9651898734177216,1
0,0,0,0.4,0.0,0.24242424242424246,0.01288093611355692,0.13266998341625208,0.0,0.1439873417721519,0
0,0,0,0.4,0.0,0.4848484848484849,0.0012498153995871536,0.1873963515754561,0.07185122569737955,0.13924050632911392,0
0,0,0,0.6,0.0,0.24242424242424246,0.0019531164776338734,0.4958540630182421,0.2324598478444632,0.5015822784810127,1
0,0,0,0.8,0.0,0.2727272727272727,0.02698957052679811,0.03814262023217247,0.07438715131022823,0.14715189873417722,0
0,0,0,0.8,0.4680674257034353,0.2727272727272727,0.00358107416770176,0.2271973466003317,0.33981403212172445,0.4462025316455696,1
0,0,0,0.8,0.0,0.21212121212121213,0.01903490977391196,0.1625207296849088,0.02704987320371936,0.4936708860759494,0
0,0,0,0.6,0.0,0.24242424242424246,0.019597842798901952,0.0,0.0,0.0,0
0,0,0,0.8,0.0,0.21212121212121213,0.0418888832081637,0.2537313432835821,0.12848689771766694,0.14082278481012658,0
0,0,0,0.8,0.0,0.24242424242424246,0.00045448279746468877,0.0945273631840796,0.1293322062552832,0.2009493670886076,0
0,0,0,0.6,0.0,0.21212121212121213,0.02770069951323695,0.12769485903814262,0.08284023668639054,0.14556962025316456,0
0,0,0,0.6,0.0,0.4848484848484849,0.0885111454783376,0.04975124378109453,0.08453085376162299,0.14082278481012658,0
0,0,0,0.4,0.0,0.15151515151515152,0.011221223906051086,0.11940298507462685,0.0,0.14240506329113925,0
0,0,0,0.8,0.0,0.24242424242424246,0.1845355755866092,0.2504145936981758,0.13102282333051565,0.4794303797468354,1
0,0,0,0.4,0.0,0.24242424242424246,0.00019226407980357468,0.4892205638474295,0.13440405748098055,0.2563291139240506,0
0,0,0,0.6,0.0,0.24242424242424246,4.049848716699576e-06,0.1625207296849088,0.08284023668639054,0.14082278481012658,0
0,0,0,0.6,0.0,0.030303030303030307,3.774646312267178e-05,0.14427860696517414,0.021132713440405747,0.1360759493670886,0
0,0,0,0.8,0.0,0.24242424242424246,0.05122217627277188,0.09618573797678276,0.11411665257819105,0.14240506329113925,0
0,0,0,0.6,0.0,0.24242424242424246,0.003974241762791312,0.3217247097844113,0.26204564666103125,0.8069620253164557,1
0,0,0,0.6,0.0,0.24242424242424246,0.0007389644296359965,0.04311774461028192,0.026204564666103127,0.13765822784810128,0
0,0,0,0.8,0.0,0.12121212121212123,0.036909964187547384,0.0,0.0,0.13924050632911392,0
0,0,0,0.6,0.0,0.24242424242424246,0.03110033017567406,0.1011608623548922,0.073541842772612,0.13765822784810128,0
0,0,0,0.8,0.5054423334427786,0.24242424242424246,0.0036372223915998795,0.23548922056384744,0.1242603550295858,0.14240506329113925,0
0,0,0,0.6,0.0,0.030303030303030307,1.1801276440613545e-05,0.0,0.0,0.0,0
0,0,0,0.6,0.0,0.24242424242424246,0.019597842798901952,0.0,0.0,0.0,0
0,0,0,0.4,0.0,0.24242424242424246,0.02930178198183044,0.2437810945273632,0.0,0.4794303797468354,0
